Date,Euro,GBP,JPY,CNY,MSCI,Natural_Gas,Brent_Oil,Silver,Gold,GSCI_Precious_Metal,CAC40,DAX,Dow_Jones,FTSE_100,FTSE_MIB,Nikkei_225,SHCOMP,BTC,ETH,BNB,SOL,XRP,DOGE,Euro_expected_return,Euro_abnormal_return,Euro_CAR,GBP_expected_return,GBP_abnormal_return,GBP_CAR,JPY_expected_return,JPY_abnormal_return,JPY_CAR,CNY_expected_return,CNY_abnormal_return,CNY_CAR,Natural_Gas_expected_return,Natural_Gas_abnormal_return,Natural_Gas_CAR,Brent_Oil_expected_return,Brent_Oil_abnormal_return,Brent_Oil_CAR,Silver_expected_return,Silver_abnormal_return,Silver_CAR,Gold_expected_return,Gold_abnormal_return,Gold_CAR,GSCI_Precious_Metal_expected_return,GSCI_Precious_Metal_abnormal_return,GSCI_Precious_Metal_CAR,CAC40_expected_return,CAC40_abnormal_return,CAC40_CAR,DAX_expected_return,DAX_abnormal_return,DAX_CAR,Dow_Jones_expected_return,Dow_Jones_abnormal_return,Dow_Jones_CAR,FTSE_100_expected_return,FTSE_100_abnormal_return,FTSE_100_CAR,FTSE_MIB_expected_return,FTSE_MIB_abnormal_return,FTSE_MIB_CAR,Nikkei_225_expected_return,Nikkei_225_abnormal_return,Nikkei_225_CAR,SHCOMP_expected_return,SHCOMP_abnormal_return,SHCOMP_CAR,BTC_expected_return,BTC_abnormal_return,BTC_CAR,ETH_expected_return,ETH_abnormal_return,ETH_CAR,BNB_expected_return,BNB_abnormal_return,BNB_CAR,SOL_expected_return,SOL_abnormal_return,SOL_CAR,XRP_expected_return,XRP_abnormal_return,XRP_CAR,DOGE_expected_return,DOGE_abnormal_return,DOGE_CAR,Aggregate_AR,Aggregate_CAR,CAR_days,Euro_AR_t_stat,Euro_AR_p_value,Euro_CAR_t_stat,Euro_CAR_p_value,GBP_AR_t_stat,GBP_AR_p_value,GBP_CAR_t_stat,GBP_CAR_p_value,JPY_AR_t_stat,JPY_AR_p_value,JPY_CAR_t_stat,JPY_CAR_p_value,CNY_AR_t_stat,CNY_AR_p_value,CNY_CAR_t_stat,CNY_CAR_p_value,Natural_Gas_AR_t_stat,Natural_Gas_AR_p_value,Natural_Gas_CAR_t_stat,Natural_Gas_CAR_p_value,Brent_Oil_AR_t_stat,Brent_Oil_AR_p_value,Brent_Oil_CAR_t_stat,Brent_Oil_CAR_p_value,Silver_AR_t_stat,Silver_AR_p_value,Silver_CAR_t_stat,Silver_CAR_p_value,Gold_AR_t_stat,Gold_AR_p_value,Gold_CAR_t_stat,Gold_CAR_p_value,GSCI_Precious_Metal_AR_t_stat,GSCI_Precious_Metal_AR_p_value,GSCI_Precious_Metal_CAR_t_stat,GSCI_Precious_Metal_CAR_p_value,CAC40_AR_t_stat,CAC40_AR_p_value,CAC40_CAR_t_stat,CAC40_CAR_p_value,DAX_AR_t_stat,DAX_AR_p_value,DAX_CAR_t_stat,DAX_CAR_p_value,Dow_Jones_AR_t_stat,Dow_Jones_AR_p_value,Dow_Jones_CAR_t_stat,Dow_Jones_CAR_p_value,FTSE_100_AR_t_stat,FTSE_100_AR_p_value,FTSE_100_CAR_t_stat,FTSE_100_CAR_p_value,FTSE_MIB_AR_t_stat,FTSE_MIB_AR_p_value,FTSE_MIB_CAR_t_stat,FTSE_MIB_CAR_p_value,Nikkei_225_AR_t_stat,Nikkei_225_AR_p_value,Nikkei_225_CAR_t_stat,Nikkei_225_CAR_p_value,SHCOMP_AR_t_stat,SHCOMP_AR_p_value,SHCOMP_CAR_t_stat,SHCOMP_CAR_p_value,BTC_AR_t_stat,BTC_AR_p_value,BTC_CAR_t_stat,BTC_CAR_p_value,ETH_AR_t_stat,ETH_AR_p_value,ETH_CAR_t_stat,ETH_CAR_p_value,BNB_AR_t_stat,BNB_AR_p_value,BNB_CAR_t_stat,BNB_CAR_p_value,SOL_AR_t_stat,SOL_AR_p_value,SOL_CAR_t_stat,SOL_CAR_p_value,XRP_AR_t_stat,XRP_AR_p_value,XRP_CAR_t_stat,XRP_CAR_p_value,DOGE_AR_t_stat,DOGE_AR_p_value,DOGE_CAR_t_stat,DOGE_CAR_p_value,Aggregate_AR_t,Aggregate_AR_p,Aggregate_CAR_t,Aggregate_CAR_p
2023-02-03,-0.85180436,-1.525285481,2.039704165,0.694258615,-0.95,-1.67,-2.71,-5.12,-2.81,-3.02,0.94,-0.21,-0.38,1.04,-0.55,0.39,-0.68,-0.58570125,0.699292253,1.212557207,-1.3,0.46,3.01,-0.2661034710255594,-0.5857008889744406,,-0.13387021901002039,-1.3914152619899798,,0.09533494027341231,1.9443692247265876,,0.09097967225720013,0.6032789427427998,,-1.0019750249098505,-0.6680249750901495,,-0.9619049214746636,-1.7480950785253364,,-0.2838397051148227,-4.836160294885177,,0.16959699421142543,-2.9795969942114255,,0.15371963370658578,-3.1737196337065856,,-0.7885418544790289,1.7285418544790287,,-0.8259695566046692,0.6159695566046692,,-0.8947446147276528,0.5147446147276528,,-0.6773978992693114,1.7173978992693115,,-0.9611386470392868,0.4111386470392867,,0.11905983108749293,0.27094016891250705,,-0.12291288076485116,-0.5570871192351489,,-0.05654107038979195,-0.529160179610208,,-0.4582054088800296,1.1574976618800297,,-0.4178836371269011,1.630440844126901,,-1.1092197879104198,-0.1907802120895803,,-0.5534475825583607,1.0134475825583606,,-0.31330034755171743,3.3233003475517173,,-0.07857605880450826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-06,-0.951501155,-0.530108507,1.28938735,0.273131265,-0.96,2.22,1.31,-0.75,0.15,0.07,-1.34,-0.84,-0.1,-0.82,0.27,0.67,-0.76,-0.452012303,-0.107665674,-0.508559275,5.18,-1.64,3.44,-0.2685796258936092,-0.6829215291063908,,-0.13567324453936136,-0.39443526246063865,,0.09517572130105646,1.1942116286989435,,0.0911481267487812,0.1819831382512188,,-1.0173339743665786,3.237333974366579,,-0.9700239712825018,2.280023971282502,,-0.2858437010699375,-0.4641562989300625,,0.1708879264329096,-0.020887926432909598,,0.15471755788574693,-0.08471755788574692,,-0.7979466321289626,-0.5420533678710375,,-0.8352240062749102,-0.004775993725089744,,-0.9041282797969259,0.8041282797969259,,-0.6839285784185807,-0.13607142158141927,,-0.9717648851181443,1.2417648851181444,,0.12074605000948951,0.5492539499905105,,-0.12415637603197964,-0.6358436239680204,,-0.06166561717876695,-0.39034668582123305,,-0.4645347445336937,0.3568690705336937,,-0.42218218206890723,-0.08637709293109275,,-1.1127046611074212,6.292704661107421,,-0.5624992971863736,-1.0775007028136263,,-0.30666420187654186,3.7466642018765417,,0.6984022862497824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-07,-0.158552509,0.033308352,-1.047002109,-0.01177891,0.96,5.09,3.33,-0.27,0.28,0.25,-0.07,-0.16,0.78,0.36,0.36,-0.03,0.29,1.520832787,1.990287398,1.840661781,-2.56,2.99,-2.56,0.20684210877193504,-0.36539461777193505,,0.21050765709410824,-0.17719930509410825,,0.12574576399337947,-1.1727478729933793,,0.05880486436521695,-0.07058377436521696,,1.9315843213252057,3.1584156786747943,,0.5888335918224525,2.7411664081775475,,0.09892352231210849,-0.3689235223121085,,-0.07697106009204802,0.35697106009204804,,-0.03688388451319056,0.2868838845131906,,1.0077706766582852,-1.0777706766582853,,0.941630330411369,-1.101630330411369,,0.8975354135035118,-0.11753541350351182,,0.5699618182411279,-0.20996181824112792,,1.0684728260224907,-0.7084728260224907,,-0.2030079830138547,0.1730079830138547,,0.1145947152566902,0.1754052847433098,,0.9222473663044376,0.5985854206955624,,0.750697700969818,1.239589697030182,,0.4031384467962764,1.4375233342037237,,-0.4436090072831658,-2.116390992716834,,1.1754299113921058,1.8145700886078944,,-1.5808041715102492,-0.9791958284897508,,0.1598323573259995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,0.270901448,0.665945226,-0.07612088,-0.029450744,-0.66,-7.02,1.67,1.1,0.31,0.4,-0.18,0.6,-0.61,0.26,0.15,-0.29,-0.49,-1.287548105,-0.858036663,-1.502753193,-11.78,-1.49,-9.67,-0.1942949798521179,0.4651964278521179,,-0.08158247865913175,0.7475277046591317,,0.09995229047173193,-0.17607317047173193,,0.08609449200134929,-0.11554523600134929,,-0.5565654906647373,-6.463434509335262,,-0.7264524770473527,2.3964524770473528,,-0.22572382241649283,1.325723822416493,,0.13215995978838496,0.17784004021161504,,0.12477983251091296,0.27522016748908706,,-0.5158033026309551,0.3358033026309551,,-0.5575905161676792,1.1575905161676792,,-0.6226183277187326,0.012618327718732614,,-0.48800820394050126,0.7480082039405013,,-0.6529777427524202,0.8029777427524202,,0.07015948234959199,-0.36015948234959194,,-0.08685151801812499,-0.40314848198187503,,0.09207078649048372,-1.3796188914904837,,-0.27465467492377005,-0.58338198807623,,-0.2932258338087223,-1.2095273591912776,,-1.0081584651973812,-10.771841534802618,,-0.29094785834598624,-1.1990521416540139,,-0.5057485721318087,-9.16425142786819,,-1.0627761586516609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-09,0.251537172,0.529231787,-0.220918717,-0.159080866,-0.41,0.61,-0.69,-1.24,-0.65,-0.68,0.96,0.72,-0.73,0.33,1.26,-0.08,1.18,-5.073895278,-6.849207214,-7.144165654,-1.75,-4.01,-0.65,-0.13239110815087515,0.3839282801508751,,-0.03650684042560706,0.565738627425607,,0.10393276478062817,-0.32485148178062817,,0.0818831297118227,-0.2409639957118227,,-0.17259175424653622,0.7825917542465362,,-0.5234762318513951,-0.1665237681486048,,-0.17562392353862225,-1.0643760764613777,,0.0998866542512811,-0.7498866542512811,,0.09983172803188461,-0.7798317280318847,,-0.2806838613826155,1.2406838613826154,,-0.32622927441165317,1.0462292744116533,,-0.38802670098690467,-0.3419732990130953,,-0.32474122520876836,0.6547412252087683,,-0.3873217907809832,1.6473217907809832,,0.028004009299677356,-0.10800400929967735,,-0.05576413633991276,1.2357641363399128,,0.22018445621485935,-5.29407973421486,,-0.11642128358216688,-6.732785930417833,,-0.18576221025856815,-6.958403443741432,,-0.921036635272348,-0.828963364727652,,-0.06465499264566338,-3.9453450073543364,,-0.6716522140111977,0.021652214011197657,,-0.9071516967816516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-10,-0.845646315,-0.789668504,0.397007177,0.47800301,-0.24,4.61,2.24,-0.31,-0.21,-0.21,-0.82,-1.39,0.5,-0.36,-0.86,0.31,-0.3,-0.890773443,-1.90500959,0.367938394,3.43,0.11,1.64,-0.09029647539403009,-0.7553498396059699,,-0.005855406426810275,-0.7838130975731897,,0.1066394873106776,0.29036768968932236,,0.0790194033549446,0.3989836066450554,,0.08851038651784049,4.52148961348216,,-0.38545238511814395,2.625452385118144,,-0.14155599230167026,-0.16844400769832973,,0.07794080648605048,-0.28794080648605047,,0.08286701698614536,-0.29286701698614537,,-0.1208026413337446,-0.6991973586662553,,-0.16890363001755554,-1.2210963699824444,,-0.2285043948092617,0.7285043948092618,,-0.21371967967118996,-0.14628032032881003,,-0.20667574344040618,-0.6533242565595938,,-0.0006617123742645725,0.31066171237426454,,-0.03462471679872846,-0.2653752832012715,,0.3073017516274348,-1.1980751946274348,,-0.008822577469876774,-1.8961870125301232,,-0.11268694624446336,0.48062534024446335,,-0.8617937909233254,4.291793790923325,,0.0892241560305562,0.020775843969443805,,-0.7844666904891822,2.424466690489182,,0.35114411379540933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-13,0.449859419,0.621838985,0.920152091,0.135083546,0.94,-4.14,0.25,-1.01,-0.59,-0.61,1.11,0.58,1.11,0.83,0.63,-0.88,0.72,-0.66522916,-1.383758351,-7.802815654,5.13,-1.17,1.85,0.20188979903583562,0.24796961996416436,,0.20690160603542623,0.4149373789645738,,0.12542732604866777,0.7947247649513322,,0.059141773348379084,0.07594177265162091,,1.9008664224117495,-6.040866422411749,,0.572595492206776,-0.32259549220677597,,0.09491553040187883,-1.104915530401879,,-0.07438919564907973,-0.5156108043509202,,-0.03488803615486829,-0.5751119638451317,,0.9889611213584181,0.12103887864158203,,0.923121431070887,-0.343121431070887,,0.8787680833649656,0.2312319166350345,,0.5569004599425893,0.27309954005741066,,1.0472203498647759,-0.41722034986477585,,-0.19963554516986154,-0.6803644548301384,,0.11210772472243322,0.6078922752775667,,0.9119982727264875,-1.5772274327264875,,0.7380390296624898,-2.12179738066249,,0.3945413569122641,-8.197357010912263,,-0.4505787536771685,5.580578753677169,,1.15732648213608,-2.3273264821360797,,-1.567531880159898,3.417531880159898,,-0.566298544292692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,0.037320396,0.173038893,0.256197724,0.083580164,0.09,6.12,-1.19,0.1,0.1,0.1,0.07,-0.11,-0.46,0.08,0.22,0.64,0.28,2.518012193,4.211534982,1.563330669,9.33,3.14,6.86,-0.00858336474838968,0.04590376074838968,,0.05364443604144231,0.11939445695855769,,0.11189371339842062,0.14430401060157938,,0.0734604051327695,0.010119758867230502,,0.5953557185898659,5.524644281410135,,-0.11752374145947989,-1.07247625854052,,-0.0754241257828811,0.1754241257828811,,0.03534004317707339,0.0646599568229266,,0.04993551907382798,0.05006448092617202,,0.1895550211140636,-0.1195550211140636,,0.13649320910039872,-0.24649320910039874,,0.08115655247675102,-0.541156552476751,,0.0017927322546974628,0.07820726774530254,,0.1439901131618905,0.0760098868381095,,-0.05630693680015186,0.6963069368001519,,0.006410627016511674,0.27358937298348834,,0.4764117956636105,2.0416003973363894,,0.2000454991010393,4.011489482898961,,0.02916503684174008,1.53416563215826,,-0.7467929754222815,10.076792975422281,,0.38793073875498235,2.7520692612450177,,-1.0034594977699756,7.863459497769976,,1.525387477367458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,-0.363738109,-1.036439911,0.879368658,0.373599004,0.1,-3.66,-0.23,-1.38,-1.08,-1.11,1.21,0.82,0.11,0.55,0.13,-0.37,-0.39,8.816427297,7.131650356,6.768316364,-6.65,4.99,-4.84,-0.0061072098803399665,-0.35763089911966,,0.0554474615707833,-1.0918873725707834,,0.11205293237077646,0.7673157256292236,,0.07329195064118844,0.3003070533588116,,0.610714668046594,-4.270714668046594,,-0.10940469165164157,-0.12059530834835844,,-0.07342012982776627,-1.3065798701722335,,0.03404911095558924,-1.1140491109555892,,0.048937594894666855,-1.158937594894667,,0.1989597987639972,1.0110402012360027,,0.14574765877063978,0.6742523412293602,,0.09054021754602415,0.019459782453975852,,0.008323411403966786,0.5416765885960333,,0.15461635124074796,-0.024616351240747958,,-0.05799315572214844,-0.3120068442778515,,0.007654122283640163,-0.39765412228364017,,0.4815363424525856,8.334890954547415,,0.20637483475470342,6.925275521245297,,0.03346358178374625,6.7348527822162545,,-0.7433081022252802,-5.90669189777472,,0.39698245338299526,4.593017546617005,,-1.0100956434451511,-3.8299043565548487,,0.4550372773131675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-16,0.009360666,-0.108054193,-0.201162271,0.116771274,-0.88,-2.74,-0.28,0.64,0.35,0.37,0.89,0.18,-1.26,0.18,1.16,0.71,-0.96,-0.58126537,-1.110384193,-2.704985181,3.83,-4.23,3.21,-0.2487703869492115,0.2581310529492115,,-0.12124904030463347,0.013194847304633467,,0.09644947307990326,-0.29761174407990326,,0.08980049081613269,0.02697078318386731,,-0.8944623787127544,-1.8455376212872459,,-0.9050715728197954,0.6250715728197954,,-0.26981173342901893,0.909811733429019,,0.16056046866103635,0.18943953133896363,,0.14673416445245788,0.22326583554754212,,-0.7227084109294939,1.612708410929494,,-0.761188408912982,0.941188408912982,,-0.8290589592427411,-0.4309410407572589,,-0.6316831452244263,0.8116831452244262,,-0.8867549804872845,2.046754980487284,,0.10725629863351685,0.6027437013664831,,-0.11420841389495173,-0.8457915861050482,,-0.020669242866966808,-0.5605961271330332,,-0.4139000593043808,-0.6964841336956192,,-0.38779382253285793,-2.317191358467142,,-1.0848256755314105,4.914825675531411,,-0.49008558016227033,-3.73991441983773,,-0.35975336727794627,3.5697533672779462,,0.2732488643154581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
